AREA christian_church_building outer=0 offset=2707846 size=64 clippings=0 points=(10.845,39.650)(10.845,38.846)(10.158,38.846)(10.158,38.194)(6.908,38.143)(6.908,33.474)(10.845,33.474)(10.845,32.268)(10.595,31.967)(10.845,31.666)(11.095,31.967)(13.595,31.967)(13.658,31.565)(13.970,31.565)(13.970,31.967)(16.345,32.017)(16.345,31.515)(16.720,31.515)(16.720,32.017)(19.220,32.017)(19.533,31.666)(19.783,31.917)(19.470,32.268)(19.470,32.520)(20.345,32.520)(20.345,32.268)(20.658,32.268)(20.658,32.520)(21.783,32.520)(21.783,34.026)(22.845,34.026)(22.970,33.674)(23.345,33.775)(23.158,34.227)(23.970,35.030)(24.345,34.880)(24.533,35.231)(24.158,35.382)(24.095,36.537)(24.470,36.737)(24.345,37.089)(23.970,36.888)(23.158,37.691)(23.283,38.093)(22.908,38.244)(22.720,37.842)(21.720,37.792)(21.720,38.244)(21.345,38.244)(21.345,37.842)(19.408,37.792)(19.345,39.449)(19.658,39.800)(19.408,40.051)(19.158,39.750)(16.595,39.750)(16.595,40.152)(16.220,40.152)(16.220,39.700)(13.845,39.700)(13.845,40.152)(13.533,40.152)(13.533,39.650)(11.220,39.650)
AREA building outer=1 offset=2771870 size=9 clippings=0 points=(6.908,247.180)(9.470,247.381)(11.970,247.682)(11.970,251.900)(10.533,251.950)(10.533,252.352)(9.033,252.352)(9.033,251.900)(7.158,251.850)
AREA building outer=1 offset=2711889 size=11 clippings=0 points=(27.345,89.310)(20.345,87.553)(9.533,85.494)(9.658,84.390)(6.970,83.837)(7.158,81.979)(10.033,82.481)(11.283,76.707)(22.345,78.866)(29.533,79.418)(28.970,84.641)
AREA building outer=0 offset=2707846 size=12 clippings=0 points=(8.283,42.863)(7.033,44.219)(8.533,45.625)(8.158,45.977)(9.533,47.282)(10.970,45.826)(11.283,46.177)(12.658,44.721)(11.158,43.265)(11.408,42.914)(10.095,41.658)(8.658,43.165)
AREA office_building outer=0 offset=2707846 size=4 clippings=0 points=(10.345,23.431)(11.220,27.297)(7.095,27.297)(7.095,23.431)
AREA leisure_garden outer=1 offset=2770835 size=9 clippings=0 points=(7.158,252.302)(7.408,256.118)(11.908,255.867)(11.970,251.900)(10.533,251.950)(10.533,252.352)(9.033,252.352)(9.033,251.900)(7.158,251.850)
AREA building outer=1 offset=2772994 size=6 clippings=0 points=(7.845,234.075)(11.845,233.874)(11.845,232.367)(11.720,232.317)(11.658,230.309)(7.720,230.509)
AREA building outer=1 offset=2727304 size=5 clippings=0 points=(11.220,199.377)(8.783,202.240)(11.908,204.901)(14.345,201.988)(12.783,200.683)
AREA building outer=1 offset=2709093 size=4 clippings=0 points=(10.220,56.722)(15.033,56.019)(14.220,50.395)(9.470,51.098)
AREA amenity_building outer=1 offset=2724516 size=18 clippings=0 points=(19.908,154.989)(10.345,146.352)(12.345,143.038)(16.845,143.641)(23.845,144.846)(23.783,145.348)(25.345,146.654)(26.158,145.850)(26.720,146.302)(26.595,146.403)(29.595,149.064)(29.658,149.014)(31.595,150.771)(29.033,153.684)(27.658,152.478)(23.533,157.048)(23.720,157.249)(23.220,157.851)
